evaluation,score,best_score,recall,fpr,selected_features,best_recall,best_fpr,best_selected_features,cache_hit,algorithm,seed
81,0.849264736687754,0.8550740250853368,0.949264736687754,0.04991071428571429,21,0.950312120323432,0.047857142857142855,20,0,tabu,0
82,0.8415930256219963,0.8550740250853368,0.9505215970505677,0.05044642857142857,21,0.950312120323432,0.047857142857142855,20,0,tabu,0
83,0.8390287062916836,0.8550740250853368,0.9485525158154929,0.05071428571428571,20,0.950312120323432,0.047857142857142855,20,0,tabu,0
84,0.8409820019591062,0.8550740250853368,0.9487200971972014,0.050625,20,0.950312120323432,0.047857142857142855,20,0,tabu,0
85,0.5994551859455083,0.8550740250853368,0.9536218526121748,0.06294642857142857,20,0.950312120323432,0.047857142857142855,20,0,tabu,0
86,0.8348114410203314,0.8550740250853368,0.9490971553060455,0.05071428571428571,21,0.950312120323432,0.047857142857142855,20,0,tabu,0
87,0.7896816253000007,0.8550740250853368,0.9503959110142863,0.05303571428571428,21,0.950312120323432,0.047857142857142855,20,0,tabu,0
88,0.8347102438109602,0.8550740250853368,0.9501864342871507,0.05053571428571429,22,0.950312120323432,0.047857142857142855,20,0,tabu,0
89,0.8477983995978047,0.8550740250853368,0.9477983995978047,0.049107142857142856,21,0.950312120323432,0.047857142857142855,20,0,tabu,0
90,0.8024417006318216,0.8550740250853368,0.9500607482508693,0.052142857142857144,22,0.950312120323432,0.047857142857142855,20,0,tabu,0
91,0.8096770517247915,0.8550740250853368,0.9495580041057439,0.05223214285714286,20,0.950312120323432,0.047857142857142855,20,0,tabu,0
92,0.8300582395176848,0.8550740250853368,0.9485106204700657,0.05116071428571429,20,0.950312120323432,0.047857142857142855,20,0,tabu,0
93,0.8422404832727846,0.8550740250853368,0.9470023880346894,0.04767857142857143,22,0.950312120323432,0.047857142857142855,20,0,tabu,0
94,0.8429945994904728,0.8550740250853368,0.9477565042523776,0.04580357142857143,22,0.950312120323432,0.047857142857142855,20,0,tabu,0
95,0.8438325063990153,0.8550740250853368,0.94859441116092,0.046785714285714285,22,0.950312120323432,0.047857142857142855,20,0,tabu,0
96,0.8399922992365072,0.8550740250853368,0.9495161087603168,0.04642857142857143,23,0.950312120323432,0.047857142857142855,20,0,tabu,0
97,0.8489714692697642,0.8550740250853368,0.9489714692697642,0.0475,21,0.950312120323432,0.047857142857142855,20,0,tabu,0
98,0.8496417947965981,0.8550740250853368,0.949641794796598,0.04607142857142857,21,0.950312120323432,0.047857142857142855,20,0,tabu,0
99,0.8401598806182157,0.8550740250853368,0.9496836901420252,0.04991071428571429,23,0.950312120323432,0.047857142857142855,20,0,tabu,0
100,-0.2930062952744046,0.8550740250853368,0.9813984666303573,0.10919642857142857,19,0.950312120323432,0.047857142857142855,20,0,tabu,0
101,0.844419041234995,0.8550740250853368,0.9491809459968997,0.045892857142857145,22,0.950312120323432,0.047857142857142855,20,0,tabu,0
102,0.8553253971578996,0.8553253971578996,0.9505634923959948,0.046517857142857146,20,0.9505634923959948,0.046517857142857146,20,0,tabu,0
103,0.8360595981238866,0.8553253971578996,0.9509405505048389,0.05098214285714286,20,0.9505634923959948,0.046517857142857146,20,0,tabu,0
104,0.8618050110823163,0.8618050110823163,0.9522812015585068,0.04901785714285714,19,0.9522812015585068,0.04901785714285714,19,0,tabu,0
105,0.7374089524368129,0.8618050110823163,0.9516946667225271,0.055714285714285716,21,0.9522812015585068,0.04901785714285714,19,0,tabu,0
106,0.8325213616386267,0.8618050110823163,0.9515689806862457,0.05071428571428571,22,0.9522812015585068,0.04901785714285714,19,0,tabu,0
107,0.849966633349892,0.8618050110823163,0.9535380619213205,0.05089285714285714,18,0.9522812015585068,0.04901785714285714,19,0,tabu,0
108,0.8511081318865474,0.8618050110823163,0.9511081318865474,0.048482142857142856,21,0.9522812015585068,0.04901785714285714,19,0,tabu,0
109,0.8585932341012151,0.8618050110823163,0.9538313293393104,0.04991071428571429,20,0.9522812015585068,0.04901785714285714,19,0,tabu,0
110,0.862391545918296,0.862391545918296,0.9528677363944865,0.05,19,0.9528677363944865,0.05,19,0,tabu,0
111,0.807418543478391,0.862391545918296,0.9556328291926767,0.05241071428571428,21,0.9528677363944865,0.05,19,0,tabu,0
112,0.8467651805789138,0.862391545918296,0.9515270853408186,0.04946428571428572,22,0.9528677363944865,0.05,19,0,tabu,0
113,0.7360824659999323,0.862391545918296,0.9551300850475513,0.056428571428571425,19,0.9528677363944865,0.05,19,0,tabu,0
114,0.8053308585154284,0.862391545918296,0.9559260966106665,0.05348214285714286,17,0.9528677363944865,0.05,19,0,tabu,0
115,0.5975122144882085,0.862391545918296,0.9498931668691608,0.06357142857142857,17,0.9528677363944865,0.05,19,0,tabu,0
116,0.8142191555494376,0.862391545918296,0.9529096317399137,0.053125,16,0.9528677363944865,0.05,19,0,tabu,0
117,0.800652744444378,0.862391545918296,0.9560098873015208,0.05348214285714286,18,0.9528677363944865,0.05,19,0,tabu,0
118,0.7985579771730218,0.862391545918296,0.9539151200301647,0.05348214285714286,18,0.9528677363944865,0.05,19,0,tabu,0
119,0.7903084345305429,0.862391545918296,0.953998910721019,0.054375,16,0.9528677363944865,0.05,19,0,tabu,0
120,0.6798210320619095,0.862391545918296,0.9530353177761951,0.06008928571428571,15,0.9528677363944865,0.05,19,0,tabu,0
