evaluation,score,best_score,recall,fpr,selected_features,best_recall,best_fpr,best_selected_features,cache_hit,algorithm,seed
63,0.8610666804322802,0.9027768633952387,0.953328585194185,0.05223214285714286,10,0.9503959110142863,0.04901785714285714,10,0,vns,0
64,0.718886945410365,0.9027768633952387,0.956386945410365,0.05973214285714286,9,0.9503959110142863,0.04901785714285714,10,0,vns,0
65,0.793158938970452,0.9027768633952387,0.9538732246847376,0.05589285714285714,9,0.9503959110142863,0.04901785714285714,10,0,vns,0
66,0.8253436914587362,0.9027768633952387,0.9539151200301647,0.05357142857142857,12,0.9503959110142863,0.04901785714285714,10,0,vns,0
67,0.8845426624292518,0.9027768633952387,0.9500188529054422,0.05017857142857143,13,0.9503959110142863,0.04901785714285714,10,0,vns,0
68,0.8664531749689277,0.9027768633952387,0.9456198416355943,0.05133928571428571,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
69,0.8948031816522327,0.9027768633952387,0.9519460387950899,0.04928571428571429,12,0.9503959110142863,0.04901785714285714,10,0,vns,0
70,0.856934826802647,0.9027768633952387,0.950982445850266,0.05160714285714286,13,0.9503959110142863,0.04901785714285714,10,0,vns,0
71,0.8983082260513238,0.9027768633952387,0.9506891784322762,0.04946428571428572,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
72,0.8941328561253987,0.9027768633952387,0.9512757132682559,0.04767857142857143,12,0.9503959110142863,0.04901785714285714,10,0,vns,0
73,0.7927209580467991,0.9027768633952387,0.9576019104277514,0.055625,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
74,0.8984758074330322,0.9027768633952387,0.9508567598139847,0.04883928571428572,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
75,0.8707177969432358,0.9027768633952387,0.9504797017051405,0.05160714285714286,10,0.9503959110142863,0.04901785714285714,10,0,vns,0
76,0.8968418889613744,0.9027768633952387,0.9492228413423268,0.04875,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
77,0.8967162029250931,0.9027768633952387,0.9490971553060455,0.047857142857142855,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
78,0.3913013791548713,0.9027768633952387,0.947253760107252,0.07589285714285714,8,0.9503959110142863,0.04901785714285714,10,0,vns,0
79,0.8365694245774056,0.9027768633952387,0.9538313293393104,0.052767857142857144,13,0.9503959110142863,0.04901785714285714,10,0,vns,0
80,0.8731145348918402,0.9027768633952387,0.9522812015585068,0.05133928571428571,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
81,0.9000591273000047,0.9027768633952387,0.9530353177761951,0.05026785714285714,10,0.9503959110142863,0.04901785714285714,10,0,vns,0
82,0.836318052504843,0.9027768633952387,0.9535799572667477,0.052767857142857144,13,0.9503959110142863,0.04901785714285714,10,0,vns,0
83,0.8242805222554062,0.9027768633952387,0.9510662365411203,0.05419642857142857,9,0.9503959110142863,0.04901785714285714,10,0,vns,0
84,0.8338478480755074,0.9027768633952387,0.9481335623612217,0.05285714285714286,12,0.9503959110142863,0.04901785714285714,10,0,vns,0
85,0.88870062583666,0.9027768633952387,0.9506053877414219,0.05,13,0.9503959110142863,0.04901785714285714,10,0,vns,0
86,0.9005792779636469,0.9027768633952387,0.9523649922493611,0.05044642857142857,9,0.9503959110142863,0.04901785714285714,10,0,vns,0
87,0.9026511773589574,0.9027768633952387,0.950270224978005,0.04973214285714286,10,0.9503959110142863,0.04901785714285714,10,0,vns,0
88,0.8960458773982591,0.9027768633952387,0.9484268297792116,0.047589285714285716,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
89,0.8731145348918402,0.9027768633952387,0.9522812015585068,0.05133928571428571,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
90,0.8385907253680307,0.9027768633952387,0.9522812015585068,0.05330357142857143,10,0.9503959110142863,0.04901785714285714,10,0,vns,0
91,0.8781435972939597,0.9027768633952387,0.9543340734844359,0.05071428571428571,13,0.9503959110142863,0.04901785714285714,10,0,vns,0
92,0.8948624835161767,0.9027768633952387,0.9508148644685576,0.05017857142857143,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
93,0.8798890371851116,0.9027768633952387,0.951317608613683,0.05071428571428571,12,0.9503959110142863,0.04901785714285714,10,0,vns,0
94,0.7770994555600111,0.9027768633952387,0.9473375507981063,0.05589285714285714,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
